PERMNO,SecInfoStartDt,SecInfoEndDt,SecurityBegDt,SecurityEndDt,SecurityHdrFlg,HdrCUSIP,HdrCUSIP9,CUSIP,CUSIP9,PrimaryExch,ConditionalType,ExchangeTier,TradingStatusFlg,SecurityNm,ShareClass,USIncFlg,IssuerType,SecurityType,SecuritySubType,ShareType,SecurityActiveFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,Ticker,TradingSymbol,PERMCO,SICCD,NAICS,ICBIndustry,NASDCompno,NASDIssuno,IssuerNm,YYYYMMDD,DlyCalDt,DlyDelFlg,DlyPrc,DlyPrcFlg,DlyCap,DlyCapFlg,DlyPrevPrc,DlyPrevPrcFlg,DlyPrevDt,DlyPrevCap,DlyPrevCapFlg,DlyRet,DlyRetx,DlyRetI,DlyRetMissFlg,DlyRetDurFlg,DlyOrdDivAmt,DlyNonOrdDivAmt,DlyFacPrc,DlyDistRetFlg,DlyVol,DlyClose,DlyLow,DlyHigh,DlyBid,DlyAsk,DlyOpen,DlyNumTrd,DlyMMCnt,DlyPrcVol,ShrStartDt,ShrEndDt,ShrOut,ShrSource,ShrFacType,ShrAdrFlg,DisExDt,DisSeqNbr,DisOrdinaryFlg,DisType,DisFreqType,DisPaymentType,DisDetailType,DisTaxType,DisOrigCurType,DisDivAmt,DisFacPr,DisFacShr,DisDeclareDt,DisRecordDt,DisPayDt,DisPERMNO,DisPERMCO,vwretd,vwretx,ewretd,ewretx,sprtrn
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101008,2010-10-08,N,53.339900,TR,27630.07,BP,52.940000,TR,2010-10-07,27422.92,PB,0.007554,0.007554,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,123000,53.339900,52.830000,53.370000,53.230000,53.270000,53.010000,,,6560807.7,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.007621,0.007617,0.009940,0.009938,0.006122
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101011,2010-10-11,N,53.250000,TR,27583.50,BP,53.339900,TR,2010-10-08,27630.07,PB,-0.001685,-0.001685,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,28400,53.250000,53.140000,53.420000,53.290000,53.310000,53.360000,,,1512300.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.000566,0.000566,0.001864,0.001864,0.000146
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101012,2010-10-12,N,53.560000,TR,27744.08,BP,53.250000,TR,2010-10-11,27583.50,PB,0.005822,0.005822,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,84000,53.560000,52.870000,53.620000,53.470000,53.490000,53.190000,,,4499040.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.003647,0.003644,0.003778,0.003754,0.003819
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101013,2010-10-13,N,53.880000,TR,27909.84,BP,53.560000,TR,2010-10-12,27744.08,PB,0.005975,0.005975,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,148800,53.880000,53.620000,54.140000,53.860000,53.880000,53.790000,,,8017344.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.008784,0.008646,0.011162,0.010883,0.007121
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101014,2010-10-14,N,53.680000,TR,27806.24,BP,53.880000,TR,2010-10-13,27909.84,PB,-0.003712,-0.003712,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,38100,53.680000,53.400000,53.909000,53.690000,53.720000,53.850000,,,2045208.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003666,-0.003674,-0.001719,-0.001737,-0.003641
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101015,2010-10-15,N,53.780000,TR,27858.04,BP,53.680000,TR,2010-10-14,27806.24,PB,0.001863,0.001863,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,109800,53.780000,53.360000,54.040000,53.780000,53.800000,54.020000,,,5905044.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.000702,0.000700,-0.000571,-0.000613,0.002027
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101018,2010-10-18,N,54.170000,TR,28060.06,BP,53.780000,TR,2010-10-15,27858.04,PB,0.007252,0.007252,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,45700,54.170000,53.720000,54.220000,54.160000,54.180000,53.810000,,,2475569.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.006296,0.006276,0.005752,0.005687,0.007244
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101019,2010-10-19,N,53.310100,TR,27614.63,BP,54.170000,TR,2010-10-18,28060.06,PB,-0.015874,-0.015874,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,77100,53.310100,53.010000,53.840000,53.320000,53.340000,53.570000,,,4110208.7,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.017210,-0.017214,-0.016750,-0.016775,-0.015877
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101020,2010-10-20,N,53.880000,TR,27909.84,BP,53.310100,TR,2010-10-19,27614.63,PB,0.010690,0.010690,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,45600,53.880000,53.470000,54.080000,53.850000,53.860000,53.470000,,,2456928.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.011274,0.011159,0.010229,0.010113,0.010524
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101021,2010-10-21,N,53.960000,TR,27951.28,BP,53.880000,TR,2010-10-20,27909.84,PB,0.001485,0.001485,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,58700,53.960000,53.655000,54.378000,53.950000,53.970000,54.130000,,,3167452.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.000265,0.000227,-0.003004,-0.003027,0.001774
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101022,2010-10-22,N,54.090000,TR,28018.62,BP,53.960000,TR,2010-10-21,27951.28,PB,0.002409,0.002409,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,49700,54.090000,53.970000,54.100000,54.080000,54.090000,54.080000,,,2688273.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.002654,0.002612,0.005054,0.005048,0.002389
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101025,2010-10-25,N,54.250000,TR,28101.50,BP,54.090000,TR,2010-10-22,28018.62,PB,0.002958,0.002958,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,59100,54.250000,54.230000,54.640000,54.220000,54.240000,54.510000,,,3206175.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.003723,0.003717,0.005161,0.005155,0.002147
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101026,2010-10-26,N,54.240000,TR,28096.32,BP,54.250000,TR,2010-10-25,28101.50,PB,-0.000184,-0.000184,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,30000,54.240000,53.940000,54.276000,54.220000,54.230000,53.960000,,,1627200.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000427,-0.000427,0.000521,0.000520,0.000017
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101027,2010-10-27,N,54.070000,TR,28008.26,BP,54.240000,TR,2010-10-26,28096.32,PB,-0.003134,-0.003134,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,34200,54.070000,53.610000,54.110000,54.070000,54.090000,53.870000,,,1849194.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003317,-0.003480,-0.004152,-0.004244,-0.002691
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101028,2010-10-28,N,54.110000,TR,28028.98,BP,54.070000,TR,2010-10-27,28008.26,PB,0.000740,0.000740,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,38500,54.110000,53.880000,54.410000,54.110000,54.130000,54.380000,,,2083235.0,2010-09-30,2010-10-28,518,OBS,NA,N,,,,,,,,,,,,,,,,,,0.001141,0.001030,-0.000819,-0.000903,0.001125
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101029,2010-10-29,N,54.150000,TR,117613.80,BP,54.110000,TR,2010-10-28,28028.98,PB,0.000739,0.000739,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,26700,54.150000,54.000000,54.210000,54.110000,54.130000,54.050000,,,1445805.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.001662,0.001643,0.003562,0.003530,-0.000439
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101101,2010-11-01,N,54.180000,TR,117678.96,BP,54.150000,TR,2010-10-29,117613.80,PB,0.000554,0.000554,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,103000,54.180000,53.880000,54.710000,54.160000,54.180000,54.460000,,,5580540.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.000145,0.000117,-0.003470,-0.003524,0.000947
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101102,2010-11-02,N,54.600000,TR,118591.20,BP,54.180000,TR,2010-11-01,117678.96,PB,0.007752,0.007752,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,52200,54.600000,54.429000,54.710000,54.580000,54.600000,54.610000,,,2850120.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.009053,0.009030,0.011679,0.011650,0.007759
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101103,2010-11-03,N,54.830000,TR,119090.76,BP,54.600000,TR,2010-11-02,118591.20,PB,0.004212,0.004212,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,63700,54.830000,54.160000,54.830000,54.800000,54.820000,54.710000,,,3492671.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.003439,0.003283,0.002310,0.002206,0.003678
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101104,2010-11-04,N,55.860000,TR,121327.92,BP,54.830000,TR,2010-11-03,119090.76,PB,0.018785,0.018785,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,97900,55.860000,55.370000,55.900000,55.850000,55.870000,55.450000,,,5468694.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.019913,0.019760,0.017271,0.017195,0.019283
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101105,2010-11-05,N,56.080000,TR,121805.76,BP,55.860000,TR,2010-11-04,121327.92,PB,0.003938,0.003938,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,96500,56.080000,55.840000,56.150000,56.070000,56.090000,55.950000,,,5411720.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.004019,0.003973,0.004520,0.004475,0.003923
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101108,2010-11-08,N,56.010000,TR,121653.72,BP,56.080000,TR,2010-11-05,121805.76,PB,-0.001248,-0.001248,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,86800,56.010000,55.750000,56.040000,55.990000,56.000000,55.940000,,,4861668.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000910,-0.001016,0.002139,0.002021,-0.002121
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101109,2010-11-09,N,55.570000,TR,120698.04,BP,56.010000,TR,2010-11-08,121653.72,PB,-0.007856,-0.007856,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,71300,55.570000,55.398000,56.150000,55.550000,55.570000,56.090000,,,3962141.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.008463,-0.008717,-0.009238,-0.009379,-0.008052
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101110,2010-11-10,N,55.780000,TR,121154.16,BP,55.570000,TR,2010-11-09,120698.04,PB,0.003779,0.003779,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,56400,55.780000,55.160000,55.800000,55.770000,55.790000,55.580000,,,3145992.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.005389,0.005183,0.005936,0.005575,0.004376
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101111,2010-11-11,N,55.600000,TR,120763.20,BP,55.780000,TR,2010-11-10,121154.16,PB,-0.003227,-0.003227,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,47900,55.600000,55.211800,55.640000,55.590000,55.600000,55.340000,,,2663240.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003605,-0.003605,-0.004355,-0.004355,-0.004242
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101112,2010-11-12,N,54.909900,TR,119264.30,BP,55.600000,TR,2010-11-11,120763.20,PB,-0.012412,-0.012412,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,78900,54.909900,54.690000,55.430000,54.920000,54.940000,55.200000,,,4332391.1,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.013391,-0.013464,-0.012542,-0.012589,-0.011808
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101115,2010-11-15,N,54.860000,TR,119155.92,BP,54.909900,TR,2010-11-12,119264.30,PB,-0.000909,-0.000909,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,405500,54.860000,54.820000,55.260500,54.810000,54.840000,55.150000,,,22245730.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001330,-0.001380,-0.001282,-0.001320,-0.001217
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101116,2010-11-16,N,53.980000,TR,117244.56,BP,54.860000,TR,2010-11-15,119155.92,PB,-0.016041,-0.016041,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,65600,53.980000,53.737200,54.510000,53.970000,53.980000,54.510000,,,3541088.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.016850,-0.017062,-0.016690,-0.016745,-0.016205
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101117,2010-11-17,N,54.020000,TR,117331.44,BP,53.980000,TR,2010-11-16,117244.56,PB,0.000741,0.000741,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,84800,54.020000,53.890000,54.226000,54.000000,54.010000,54.030000,,,4580896.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.001622,0.001487,0.002874,0.002721,0.000212
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101118,2010-11-18,N,54.820000,TR,119069.04,BP,54.020000,TR,2010-11-17,117331.44,PB,0.014809,0.014809,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,52100,54.820000,54.540100,54.960000,54.800000,54.810000,54.540100,,,2856122.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.015558,0.015529,0.012535,0.012444,0.015357
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101119,2010-11-19,N,54.950000,TR,119351.40,BP,54.820000,TR,2010-11-18,119069.04,PB,0.002371,0.002371,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,40500,54.950000,54.517000,54.970000,54.940000,54.960000,54.750000,,,2225475.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.003742,0.003617,0.003857,0.003797,0.002540
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101122,2010-11-22,N,54.900000,TR,119242.80,BP,54.950000,TR,2010-11-19,119351.40,PB,-0.000910,-0.000910,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,50700,54.900000,54.290000,54.902000,54.880000,54.900000,54.710000,,,2783430.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000273,-0.000321,0.001012,0.000991,-0.001575
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101123,2010-11-23,N,54.130000,TR,117570.36,BP,54.900000,TR,2010-11-22,119242.80,PB,-0.014026,-0.014026,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,284800,54.130000,53.962000,54.320000,54.110000,54.130000,54.280000,,,15416224.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.014121,-0.014158,-0.010233,-0.010275,-0.014284
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101124,2010-11-24,N,54.829500,TR,119089.67,BP,54.130000,TR,2010-11-23,117570.36,PB,0.012923,0.012923,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,60100,54.829500,54.470000,54.886200,54.900000,54.920000,54.470000,,,3295253.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,0.015679,0.015645,0.014284,0.014256,0.014923
12305,2010-09-09,2013-10-23,2010-09-09,2024-12-31,N,92290836,922908363,92290841,922908413,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20101126,2010-11-26,N,54.520000,TR,118417.44,BP,54.829500,TR,2010-11-24,119089.67,PB,-0.005645,-0.005645,0.000000,NA,D2,0.000000,0.000000,1.000000,NO,65200,54.520000,54.410000,54.700000,54.510000,54.530000,54.480000,,,3554704.0,2010-10-29,2010-11-29,2172,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.006877,-0.007053,-0.002551,-0.002615,-0.007469
